;NUTS_ID;Ln_N;Fr_An_Observed;Fr_Li_Observed;Fr_An_Predicted;Fr_Li_Predicted;std
0;AT314;5.256117825717209;;;0.9948115474440182;0.005188452555981771;0.005218276857512752
1;AT315;6.321609132282773;;;0.9982061741058238;0.0017938258941762042;0.00287457114650273
2;DE600;10.646110431646214;;;0.9999762073589474;2.3792641052566843e-05;1.3332158140205387e-05
3;DE714;6.168075000438677;;;0.9979091154522175;0.002090884547782501;0.004726635600661009
4;BE353;4.660930508951723;;;0.9906309513856809;0.009369048614319087;0.0047861917244393735
5;DE737;5.916772059186226;;;0.9973133556538168;0.0026866443461831535;0.00211096151349481
6;DE923;7.708040156715321;;;0.9995510007123879;0.0004489992876121063;0.0005780021197754789
7;DE94F;8.073480766655452;;;0.9996884006763485;0.00031159932365154575;0.0006525920242295331
8;DE94G;8.647939448029238;;;0.9998245427124937;0.00017545728750634204;0.00032151516579631903
9;DEA59;9.215512994133888;;;0.9999005258228147;9.947417718525475e-05;5.770948229374101e-05
10;DEA5A;7.399850356718056;;;0.9993890292755887;0.0006109707244112972;0.0008212165742415821
11;DEA5B;7.580632189185237;;;0.9994900216568766;0.0005099783431233851;0.0007060434560655142
12;DEA5C;7.533484283878126;;;0.9994654145719221;0.0005345854280779383;0.00037057873662854445
13;DEB11;6.6816012433781875;;;0.9987478011923303;0.001252198807669691;0.003365784232435522
14;AT321;3.2249894670338297;;;0.9617639208957709;0.038236079104229104;0.03808404730932736
15;AT322;3.607966246419904;;;0.9736084733520181;0.026391526647981944;0.031081510602850592
16;AT323;6.99149790739851;;;0.9990811770899286;0.0009188229100713929;0.0007754148963393262
17;DE925;6.94037858729969;;;0.9990330328385347;0.0009669671614652708;0.0004952006048337194
18;DE926;6.019134087148656;;;0.9975741247928942;0.0024258752071057987;0.00211005003842504
19;DE927;6.097625555047492;;;0.9977568434506261;0.0022431565493739036;0.004758474400235962
20;DE928;7.7484170033113715;;;0.9995687611026471;0.00043123889735285914;0.00017127218822155516
21;AT331;2.266761124094118;;;0.9060865420229652;0.09391345797703476;0.036472457895416484
22;DE932;10.17592975247696;;;0.999961925577534;3.8074422465950164e-05;0.00012902920227501321
23;AT332;4.021938262253263;;;0.9823972092573743;0.017602790742625718;0.01181019834862902
24;AT333;2.376137533741235;;;0.9149894783927973;0.08501052160720268;0.03342936062767003
25;AT334;2.6678751930645004;;;0.9351042080591718;0.06489579194082817;0.025923127944376498
26;DE936;11.060874329292664;;;0.9999842849238886;1.57150761114222e-05;2.3345602992075167e-05
27;DE937;6.720853269777063;;;0.9987959423520503;0.00120405764794973;0.002003313975898088
28;DE941;11.32473529624706;;;0.9999879295153068;1.2070484693205152e-05;7.997401837860941e-07
29;DE942;10.911941742635964;;;0.9999817612112467;1.823878875328866e-05;4.139938667336719e-06
30;DE943;11.377265997255435;;;0.9999885472129845;1.1452787015531207e-05;8.839763660534476e-07
31;DE944;9.996695605810984;;;0.9999544518775647;4.5548122435290495e-05;8.909467480000354e-06
32;DE945;10.848001237725772;;;0.9999805569461645;1.944305383549949e-05;1.065930413691302e-05
33;DE946;10.885446231622842;;;0.9999812715155473;1.872848445272357e-05;4.840501832690319e-05
34;AT223;2.5624536248751943;;;0.9284057181298184;0.07159428187018158;0.02796491059183903
35;DE947;10.959826837807025;;;0.9999826139817564;1.7386018243636947e-05;6.182276509612303e-05
36;DE948;7.67710861822073;;;0.999536901981612;0.00046309801838795295;0.0005001782408401409
37;DE949;9.06383919393773;;;0.9998842357734354;0.00011576422656456309;0.00021095586592689464
38;AT226;1.4257802086759919;;;0.8062429717855478;0.19375702821445218;0.04640033863848604
39;AT311;4.954377426467209;;;0.9929969194187992;0.007003080581200805;0.003587420418425467
40;AT312;10.212547412017274;;;0.9999632945061596;3.670549384038324e-05;1.3750594771354862e-05
41;AT335;1.980243907826511;;;0.8787071604219985;0.12129283957800152;0.043479463181955835
42;AT341;4.939883514368039;;;0.9928954046191494;0.00710459538085062;0.004536595846108264
43;AT342;7.7164570828631724;;;0.9995547623705855;0.00044523762941450773;0.000504572709913744
44;BE100;10.335992150574628;;;0.9999675569591079;3.244304089211614e-05;7.996384315220013e-06
45;DE94A;10.721937712500841;;;0.9999779447473274;2.205525267262587e-05;5.891157383747995e-05
46;DE94B;8.588376498018654;;;0.9998137764527366;0.00018622354726338664;0.0005892359320508671
47;DE94C;10.74253937123175;;;0.9999783944639392;2.1605536060786967e-05;8.201805070198749e-05
48;DE94D;6.989530977356782;;;0.9990793697164565;0.0009206302835434998;0.0006409327411248239
49;AT313;5.53996609666876;;;0.9960886983885382;0.003911301611461804;0.0025105458342456117
50;BE334;9.41644383356616;;;0.9999186317333162;8.136826668381225e-05;5.269031639589021e-05
51;BE335;5.306433678669929;;;0.9950648933882301;0.004935106611769879;0.0027261258625533077
52;BE336;4.06071162318905;;;0.9830553224682393;0.016944677531760655;0.004856328922517115
53;AL022;6.078020368858694;;;0.9977125336138292;0.0022874663861708333;0.00280325712982726
54;AL034;3.574709440493733;;;0.9727403456477883;0.02725965435221167;0.014401127823650585
55;AL031;4.060627302168285;;;0.9830539178289491;0.01694608217105087;0.006203922885085756
56;AL032;4.874093681695877;;;0.9924159403330443;0.007584059666955745;0.0021873557517222367
57;AL035;4.058381543818965;;;0.983016465323604;0.016983534676396017;0.005852699890648021
58;AT224;5.051503889706564;;;0.993640993982032;0.006359006017968016;0.0032483601856283027
59;AT225;6.159582314736071;;;0.9978913202134878;0.002108679786512191;0.0013310489273842708
60;BE211;11.307361416068156;;;0.9999877179744057;1.2282025594334556e-05;9.386466816565777e-07
61;AL033;2.8996817766436678;;;0.9478307037632784;0.05216929623672162;0.018836898575636134
62;AT111;4.032578256244374;;;0.9825802646592215;0.017419735340778453;0.011655129625422945
63;AT112;4.111308544235553;;;0.9838778641799103;0.0161221358200897;0.00464680307783333
64;AT113;4.146271709449633;;;0.9844231762531027;0.015576823746897284;0.008510995014502061
65;BE212;11.25504984692041;;;0.9999870583891249;1.2941610875061293e-05;1.7091959798188653e-06
66;BE213;10.315634197156479;;;0.9999668897384817;3.311026151830987e-05;1.1688881806154348e-05
67;BE221;8.996500272969387;;;0.9998761728736927;0.00012382712630731874;4.56693822100113e-05
68;BE222;7.782404476180185;;;0.9995831655417251;0.00041683445827489507;0.00017898078689818176
69;AT121;5.033711764174648;;;0.9935275800945791;0.006472419905420912;0.00359519837977929
70;AT122;5.557128020726863;;;0.9961549952341276;0.0038450047658723507;0.0024533366547373828
71;AT123;4.885564174716711;;;0.992501787648486;0.007498212351514044;0.004266187097699965
72;AT124;6.368659739949157;;;0.9982884788242609;0.001711521175739139;0.004419202497643698
73;BE223;8.687389087533717;;;0.9998313285424358;0.00016867145756416235;0.00012995216630816363
74;BE341;7.594197087338489;;;0.9994968892960201;0.0005031107039799032;0.0009113801319748985
75;AT125;4.69923929218357;;;0.9909799041215593;0.00902009587844066;0.0034244505754137716
76;AT211;4.338823728419459;;;0.9871162848737716;0.012883715126228434;0.008408338619460672
77;BE231;9.603856794517199;;;0.999932536527875;6.74634721250511e-05;1.7170252889113523e-05
78;BE232;11.344109409291926;;;0.999988161116693;1.1838883307024872e-05;1.8705591685619975e-06
79;BE233;11.10810147752611;;;0.9999850098384362;1.4990161563810389e-05;1.005187414294577e-05
80;BE234;10.951588605503698;;;0.9999824701626157;1.752983738434466e-05;6.173272610981598e-06
81;BE235;9.523389310357635;;;0.9999268839336243;7.311606637572243e-05;3.3338328207168384e-05
82;BE236;11.32371351038127;;;0.999987917175702;1.2082824297987571e-05;2.361100318185681e-06
83;DE911;8.091120755829737;;;0.9996938474207497;0.00030615257925026285;0.00014162127225997363
84;AT212;1.7909203856811307;;;0.8570400814256978;0.14295991857430224;0.04343815672126881
85;AT126;5.380633419108808;;;0.995416203770667;0.004583796229333026;0.0016701769184083231
86;BE241;10.009403913370281;;;0.9999550270287416;4.497297125838351e-05;2.0204388977889173e-05
87;BE242;8.849937094153953;;;0.9998566298018517;0.00014337019814825158;3.6033515092159666e-05
88;BE342;3.9038729898983533;;;0.9802348711177746;0.01976512888222537;0.018246469298052414
89;BE343;4.881316262933386;;;0.9924701085066017;0.007529891493398333;0.0034178956075477966
90;BE344;4.0724527049336405;;;0.9832497949854432;0.016750205014556818;0.00671362273013413
91;BE345;5.13965228930482;;;0.994174409520101;0.0058255904798989455;0.002877398067860156
92;AT127;6.099024032158792;;;0.9977599712391602;0.0022400287608398406;0.0011902385341794636
93;AT130;7.423735116405146;;;0.9994034406675629;0.0005965593324370744;0.0015215977516391402
94;AL013;1.1873300642416225;;;0.7662632083053968;0.23373679169460315;0.05039702574804218
95;AL015;4.163460101827616;;;0.9846845634003545;0.015315436599645516;0.008163518283885257
96;BE251;11.447036267532393;;;0.9999893190304696;1.0680969530385553e-05;2.255138441824646e-06
97;AT213;2.920291608899254;;;0.9488404562863596;0.0511595437136404;0.019480171891094227
98;AT221;7.76840405139866;;;0.9995772911228901;0.0004227088771099341;0.00038134716394921725
99;AT222;1.0673278606403895;;;0.7440884167583056;0.2559115832416944;0.046867070482863794
100;BE252;10.776020625856326;;;0.9999791058537137;2.089414628625441e-05;0.0001673082593479649
101;BE351;4.503692085626313;;;0.9890531040710431;0.010946895928956923;0.00535293404235678
102;BE352;10.293001433349183;;;0.9999661318428485;3.386815715145097e-05;1.1135749177782693e-05
103;AL014;5.006096542651513;;;0.9933475575843008;0.006652442415699178;0.00554095014940206
104;AL011;3.353435721920976;;;0.9662171629678427;0.03378283703215734;0.015028285846407204
105;AL012;6.1690264718436065;;;0.9979110997692222;0.0020889002307777904;0.003327757393021502
106;AL021;5.130499056653855;;;0.9941211566665056;0.005878843333494421;0.003662106675540789
107;BE253;9.586706209793894;;;0.9999313695910679;6.863040893212435e-05;5.6928228652377124e-05
108;BE254;10.249788947910538;;;0.999964636286724;3.536371327594878e-05;1.1963706352403111e-05
109;BE255;11.207195996213454;;;0.9999864240345134;1.3575965486567476e-05;2.743170963460428e-06
110;BE256;10.35778044244681;;;0.9999682561701448;3.174382985515756e-05;1.0685790663506191e-05
111;BE257;10.556415116565116;;;0.9999739746928706;2.6025307129362574e-05;9.53538560797141e-06
112;BE258;10.745417732893314;;;0.9999784565617332;2.1543438266768966e-05;1.6874969437678304e-05
113;BE310;10.107637373712457;;;0.999959234651541;4.0765348458982054e-05;9.901052445643337e-06
114;BE321;8.213933244772955;;;0.9997292200504985;0.0002707799495015317;0.0003918874993356726
115;BE322;10.103243258912524;;;0.9999590551371398;4.0944862860214926e-05;8.306766170408784e-06
116;BE323;9.916077571762328;;;0.9999506279925402;4.9372007459802525e-05;3.218869090283626e-05
117;BE324;9.889521153325335;;;0.999949299351436;5.070064856405043e-05;1.609290339063259e-05
118;BE325;9.694104207954313;;;0.9999383579229694;6.164207703063251e-05;2.2594314914233387e-05
119;BE326;9.101884070681232;;;0.9998885568006898;0.00011144319931022384;0.00018034353364887083
120;BE327;9.495965150442915;;;0.9999248511918928;7.514880810721714e-05;3.484473390505088e-05
121;BE331;9.166627578826812;;;0.9998955426852812;0.0001044573147187533;0.0001731567881880633
122;BE332;10.584096226951182;;;0.9999746852047855;2.531479521450386e-05;7.035791551833119e-06
123;DE246;5.3876453849607575;;;0.9954480869757313;0.004551913024268717;0.003358794512302305
124;DE247;8.724247838875396;;;0.9998374313885019;0.00016256861149810398;0.0017188607424780684
125;DE248;8.21946285653981;;;0.9997307128242543;0.0002692871757457027;0.000316272926292962
126;DE265;4.523759244020003;;;0.9892682537484803;0.010731746251519736;0.0039551092699304105
127;DE266;5.054889134863745;;;0.9936623481820375;0.006337651817962531;0.004344739103558468
128;DE267;5.453830956621606;;;0.9957383620667092;0.004261637933290818;0.002926086643119541
129;DE111;8.60247500130068;;;0.9998163830263789;0.00018361697362112572;0.00018648901154776526
130;DE131;7.648980911410669;;;0.9995236974647705;0.00047630253522945587;0.0013513814767580977
131;DE147;10.023417944453364;;;0.9999556528579714;4.434714202861123e-05;1.5005035051116006e-05
132;DE148;8.689813532332128;;;0.9998317369130292;0.00016826308697082126;0.00014666992252680483
133;DE149;6.500138766144208;;;0.9984990257294326;0.00150097427056739;0.0013455884179094072
134;DE211;10.645126353232959;;;0.9999761839341565;2.381606584345164e-05;9.35518058887551e-06
135;DE21K;8.702905546203333;;;0.9998339250947437;0.0001660749052563304;0.0001979133590865625
136;DE21L;10.00265450889076;;;0.9999547224750898;4.527752491023662e-05;8.848513705730287e-06
137;DE21M;5.775734857490245;;;0.9969076747835514;0.0030923252164486437;0.0018031829655666225
138;DE235;5.869004729775097;;;0.997182277739052;0.002817722260948008;0.002343166957953401
139;DE236;8.775207601128233;;;0.9998455070518966;0.00015449294810343517;0.00029989865648201615
140;DE237;5.127417338897133;;;0.9941031187844794;0.005896881215520566;0.0030585645400452517
141;DE249;3.7983097408493003;;;0.9780825240744042;0.021917475925595786;0.0052268198595112544
142;DE24A;5.938986362501982;;;0.9973722244697971;0.0026277755302028805;0.003078608434726183
143;DE24B;7.429125142671701;;;0.9994066455850668;0.0005933544149332448;0.0005374299905281717
144;DE24C;6.758237483422448;;;0.9988400728572394;0.0011599271427605862;0.0032638253154096786
145;DE25C;8.667182143699078;;;0.9998278861312161;0.00017211386878390744;0.0002804985132280503
146;DE261;7.714941737448914;;;0.9995540874714142;0.0004459125285858345;0.0019319629917472173
147;DE262;10.434300154558628;;;0.999970594521589;2.9405478411015373e-05;6.843836468216817e-06
148;DE263;7.60321697674285;;;0.9995014046417281;0.0004985953582719027;0.0007673805094689706
149;DE264;7.59971144247026;;;0.9994996546075265;0.0005003453924734558;0.0005696706759301618
150;DE212;10.37062515762064;;;0.9999686612904225;3.1338709577499735e-05;7.293525919746414e-06
151;DE213;10.422182396159076;;;0.999970236036078;2.9763963921958236e-05;7.051151446203444e-06
152;DE135;8.681917744296227;;;0.999830403310689;0.00016959668931104677;4.297258611551913e-05
153;DE136;8.83013649941643;;;0.9998537631144017;0.0001462368855983387;3.197366909157847e-05
154;DE214;8.60495079047635;;;0.9998168369778533;0.0001831630221467151;0.0001055615970891641
155;DE215;3.720164990915965;;;0.9763432329597677;0.02365676704023234;0.00830469645993129
156;DE216;4.898633063793497;;;0.9925984228164194;0.007401577183580588;0.006471706033153598
157;DE217;9.750951811772268;;;0.9999417641870262;5.823581297381697e-05;1.360050320154028e-05
158;DE21N;8.062343772926654;;;0.9996849121000098;0.00031508789999024067;0.000930295718925448
159;DE221;8.757305962043828;;;0.9998427169103516;0.00015728308964835236;0.00037482519587881405
160;DE222;10.698630593400855;;;0.9999774246774081;2.2575322591866787e-05;9.722987282705496e-06
161;DE223;11.131184614581702;;;0.9999853518903183;1.4648109681658639e-05;6.2357148829208144e-06
162;DE224;8.187955251569589;;;0.9997220955461805;0.0002779044538194775;0.0015731494454470111
163;DE225;5.448951134353791;;;0.995717604482405;0.004282395517595017;0.002586946793623798
164;DE238;8.74818387893384;;;0.9998412758258121;0.00015872417418794083;0.0013117455594031878
165;DE239;5.57262143377768;;;0.9962138845574314;0.0037861154425685717;0.0021084768968181863
166;DE268;6.978919179869544;;;0.9990695572926807;0.0009304427073193455;0.0027280701260350188
167;DE24D;4.307658836076344;;;0.9867138617577961;0.013286138242203926;0.00356459913277391
168;DE251;10.82013911398103;;;0.9999800076149931;1.999238500693945e-05;1.069445714957796e-05
169;DE252;10.045425929938018;;;0.9999566181459064;4.338185409358264e-05;1.1372583163253705e-05
170;DE253;11.025646122723648;;;0.9999837214521766;1.6278547823378453e-05;6.585625087246471e-06
171;DE254;11.161248487150576;;;0.9999857857091499;1.4214290850134148e-05;4.389767637540271e-06
172;DE255;10.764433415985787;;;0.9999788623459097;2.113765409028634e-05;6.292052067226842e-06
173;DE137;7.608413322932916;;;0.999503987514151;0.0004960124858489623;0.00021934357031976672
174;DE269;7.240531100847613;;;0.9992835827253059;0.00071641727469407;0.0008385257983743149
175;DE26A;4.377635411228262;;;0.9876006628270022;0.012399337172997793;0.0035899757131710635
176;DE218;9.229177885899071;;;0.9999018757489954;9.812425100463873e-05;1.528869732370159e-05
177;DE138;7.308596648477757;;;0.999330691976872;0.0006693080231280346;0.0003584659997252479
178;DE226;6.481392223767959;;;0.9984706656883853;0.0015293343116147273;0.002705817068998839
179;DE219;5.070562356493778;;;0.9937602902654197;0.006239709734580323;0.002153278594846368
180;DE21A;8.143446001090217;;;0.9997094504978183;0.0002905495021816584;0.002915683715448669
181;DE21B;9.732250553323327;;;0.9999406649218744;5.9335078125610785e-05;6.167771477950993e-05
182;DE227;3.840237708996088;;;0.9789635488966983;0.021036451103301657;0.006083385726012377
183;DE228;4.422715220965708;;;0.9881407292304601;0.011859270769539854;0.003249015776729457
184;ES708;4.533710498538414;;;0.9893733892423549;0.01062661075764515;0.0033295013300792915
185;DE256;4.797087992705589;;;0.9918138196027816;0.008186180397218412;0.0027600864215642047
186;DE257;9.765216247603053;;;0.9999425889440208;5.7411055979228465e-05;1.2954556679244227e-05
187;DE258;10.350881042836725;;;0.9999680364065312;3.1963593468797846e-05;9.435922400932297e-06
188;CH031;10.516665434065446;;;0.9999729193881238;2.70806118761735e-05;8.112862163331604e-06
189;DE141;9.712880693830957;;;0.9999395044767289;6.049552327114238e-05;9.586179455297545e-06
190;DE142;9.755832477309484;;;0.9999420477076325;5.795229236749133e-05;1.5453566803412825e-05
191;DE143;9.208910139707008;;;0.9998998669020874;0.00010013309791256919;3.4718956991975914e-05
192;DE229;6.095418022818806;;;0.9977518972850938;0.002248102714906164;0.001924945606788583
193;DE22A;5.617433646360484;;;0.9963792026489021;0.003620797351097882;0.0020372723308043007
194;DE22B;9.086316419212144;;;0.9998868085151393;0.0001131914848606641;0.0003447019052480143
195;DE259;9.779524919266983;;;0.9999434045246263;5.6595475373732995e-05;4.7950565434435323e-05
196;DE25A;9.270195708934297;;;0.9999058187927391;9.418120726090162e-05;0.0006232767580014375
197;DE25B;8.539209820447537;;;0.9998043934757983;0.00019560652420169689;0.0005802785501779226
198;DE144;10.627330684447614;;;0.9999757563281291;2.424367187092713e-05;8.84115882588589e-06
199;DE145;7.516842006545519;;;0.9994564482860336;0.0005435517139663615;0.0014174327845958557
200;DE146;7.099364998662034;;;0.9991750520685788;0.0008249479314211827;0.001961463897640072
201;DE12B;8.01954001404961;;;0.9996711368763356;0.0003288631236644246;0.0005093841243460564
202;DE22C;8.661437805975545;;;0.9998268947775635;0.00017310522243652038;0.0003501103923335633
203;DE231;10.6571699486714;;;0.9999764690381842;2.353096181584302e-05;7.377201823347944e-06
204;DE232;10.604341827110966;;;0.9999751925521877;2.480744781230282e-05;7.581183457156113e-06
205;DE233;10.711229984734643;;;0.9999777073220767;2.2292677923307913e-05;8.247804266450404e-06
206;DE234;8.707500334914668;;;0.9998346862975739;0.00016531370242611754;0.0003653843038927877
207;DE21G;8.328560745484031;;;0.9997585389147956;0.00024146108520439746;0.00048445497419369836
208;DE21H;10.292981080368332;;;0.9999661311535469;3.386884645306676e-05;1.0518974444160162e-05
209;DE21I;3.6895653762367497;;;0.9756260725377676;0.024373927462232436;0.0067392354039832025
210;DE21J;7.763137006094332;;;0.9995750597710249;0.0004249402289751014;0.0021169745497249016
211;DE278;7.799284941410833;;;0.9995901399858386;0.0004098600141614339;0.0016259358131470415
212;DEB12;6.402269598378726;;;0.9983449532391174;0.0016550467608825725;0.0011991276216994635
213;DEC05;8.816049601536998;;;0.9998516888199677;0.00014831118003233446;0.0005145012236046503
214;DE279;9.712625300246975;;;0.9999394890255223;6.0510974477678836e-05;1.5106818994100024e-05
215;DE27A;9.784213352511552;;;0.9999436692327693;5.6330767230661216e-05;1.030302377523177e-05
216;DE27B;7.538792802008267;;;0.9994682434042134;0.0005317565957866366;0.001047530140369838
217;DEC06;7.401995621630854;;;0.9993903377665342;0.000609662233465813;0.0004477833256685036
218;DEA1A;8.242971969013768;;;0.9997369680461312;0.0002630319538687864;0.00043215304489193046
219;DEA38;7.740947240566473;;;0.9995655291941705;0.00043447080582947883;0.0002849847071392915
220;DEA41;7.066817483119076;;;0.9991477835915593;0.0008522164084406869;0.0007800931602246189
221;DEA42;9.069312535624482;;;0.9998848675870096;0.00011513241299043742;9.918224800981184e-05
222;DEA43;10.466570166121764;;;0.9999715282627528;2.8471737247182105e-05;9.007422781134278e-06
223;DEA44;4.628782902018532;;;0.9903278258041666;0.009672174195833438;0.004099930761986922
224;DEB38;7.7907562988357295;;;0.99958663093879;0.0004133690612100338;0.000678851391377957
225;DEA1B;7.000110084104537;;;0.9990890490009778;0.0009109509990221643;0.0008789326435551874
226;DEA1C;7.0449723078285595;;;0.9991289783361667;0.000871021663833349;0.00047507420819096254
227;DEA1D;9.059938442693717;;;0.9998837833766944;0.00011621662330563165;2.336429382915483e-05
228;DEA1E;5.104742525451459;;;0.9939686963098269;0.006031303690173129;0.001661230064283571
229;DEB39;10.45630022245457;;;0.9999712343614345;2.8765638565464435e-05;7.36471591908674e-06
230;DEB3A;7.524215069764229;;;0.9994604390347166;0.0005395609652834032;0.0008849541554718989
231;DEB3B;9.322963531821172;;;0.9999106592526248;8.934074737521058e-05;4.115516824226978e-05
232;DEB3C;5.5995660757412855;;;0.9963141669663435;0.0036858330336565492;0.002310812340457394
233;DEB3D;4.255097153301921;;;0.9860068744988619;0.01399312550113807;0.005077894292490224
234;DEE02;6.756332099344946;;;0.9988378632145363;0.00116213678546373;0.0003847975855781643
235;DE721;9.980433585414996;;;0.999953705152184;4.629484781604187e-05;1.4118285786376204e-05
